id_kandidat,cv_text,id_lowongan,job_desc,label
C1004,"Saya lulusan Statistika, pengalaman 3 tahun sebagai Data Analyst menggunakan Pandas.",L004,"Lowongan Accounting Staff, menguasai MYOB, pengalaman kerja minimal 6 tahun.",0
C1005,"Saya memiliki pengalaman 3 tahun sebagai Software Engineer, menguasai Java.",L005,"Staff Administrasi dibutuhkan, harus menguasai ERP, pengalaman minimal 4 tahun.",0
C1006,Pengalaman 3 tahun sebagai admin dengan kemampuan Filing System.,L006,"Staff Administrasi dibutuhkan, harus menguasai Filing System, pengalaman minimal 3 tahun.",1
C1007,"Saya memiliki pengalaman 4 tahun sebagai Software Engineer, menguasai Java.",L007,"Dibutuhkan Digital Marketer dengan fokus pada Content Creation, pengalaman kerja minimal 7 tahun.",0
C1008,Saya memiliki pengalaman 1 tahun di bidang pemasaran digital dengan fokus pada SEO.,L008,"Dicari Software Engineer dengan keahlian Python, minimal pengalaman 2 tahun.",0
C1009,"Lulusan Akuntansi dengan pengalaman 4 tahun, terbiasa dengan MYOB.",L009,"Lowongan Data Analyst dengan keahlian Python, pengalaman minimal 6 tahun.",0
C1010,"Saya lulusan Statistika, pengalaman 5 tahun sebagai Data Analyst menggunakan Python.",L010,"Lowongan Data Analyst dengan keahlian Python, pengalaman minimal 5 tahun.",1
C1011,"Saya memiliki pengalaman 4 tahun sebagai Software Engineer, menguasai Node.js.",L001,"Lowongan Data Analyst dengan keahlian Python, pengalaman minimal 7 tahun.",0
C1012,"Saya lulusan Statistika, pengalaman 2 tahun sebagai Data Analyst menggunakan SQL.",L002,"Dibutuhkan Digital Marketer dengan fokus pada Google Ads, pengalaman kerja minimal 5 tahun.",0
C1013,Pengalaman 2 tahun sebagai admin dengan kemampuan Email Management.,L003,"Dibutuhkan Digital Marketer dengan fokus pada Content Creation, pengalaman kerja minimal 3 tahun.",0
C1014,"Saya memiliki pengalaman 3 tahun sebagai Software Engineer, menguasai React.",L004,"Dicari Software Engineer dengan keahlian React, minimal pengalaman 3 tahun.",1
C1015,Saya memiliki pengalaman 1 tahun di bidang pemasaran digital dengan fokus pada SEM.,L005,"Lowongan Accounting Staff, menguasai SAP, pengalaman kerja minimal 2 tahun.",0
C1016,"Lulusan Akuntansi dengan pengalaman 1 tahun, terbiasa dengan Accurate.",L006,"Dibutuhkan Digital Marketer dengan fokus pada SEM, pengalaman kerja minimal 3 tahun.",0
C1017,"Saya lulusan Statistika, pengalaman 5 tahun sebagai Data Analyst menggunakan Excel.",L007,"Lowongan Accounting Staff, menguasai MYOB, pengalaman kerja minimal 6 tahun.",0
C1018,Pengalaman 5 tahun sebagai admin dengan kemampuan Filing System.,L008,"Dicari Software Engineer dengan keahlian Python, minimal pengalaman 6 tahun.",0
C1019,"Lulusan Akuntansi dengan pengalaman 4 tahun, terbiasa dengan SAP.",L009,"Dibutuhkan Digital Marketer dengan fokus pada Instagram Ads, pengalaman kerja minimal 5 tahun.",0
C1020,"Saya memiliki pengalaman 5 tahun sebagai Software Engineer, menguasai Node.js.",L010,"Dicari Software Engineer dengan keahlian Node.js, minimal pengalaman 5 tahun.",1
C1021,"Lulusan Akuntansi dengan pengalaman 3 tahun, terbiasa dengan SAP.",L001,"Lowongan Accounting Staff, menguasai SAP, pengalaman kerja minimal 3 tahun.",1
C1022,Saya memiliki pengalaman 4 tahun di bidang pemasaran digital dengan fokus pada SEO.,L002,"Dibutuhkan Digital Marketer dengan fokus pada SEO, pengalaman kerja minimal 4 tahun.",1
C1023,"Saya memiliki pengalaman 4 tahun sebagai Software Engineer, menguasai Python.",L003,"Staff Administrasi dibutuhkan, harus menguasai Email Management, pengalaman minimal 7 tahun.",0
C1024,Saya memiliki pengalaman 3 tahun di bidang pemasaran digital dengan fokus pada SEM.,L004,"Dibutuhkan Digital Marketer dengan fokus pada SEM, pengalaman kerja minimal 3 tahun.",1
C1025,"Saya memiliki pengalaman 1 tahun sebagai Software Engineer, menguasai Spring Boot.",L005,"Staff Administrasi dibutuhkan, harus menguasai Microsoft Excel, pengalaman minimal 2 tahun.",0
C1026,"Lulusan Akuntansi dengan pengalaman 2 tahun, terbiasa dengan Excel.",L006,"Lowongan Accounting Staff, menguasai Excel, pengalaman kerja minimal 2 tahun.",1
C1027,"Saya lulusan Statistika, pengalaman 1 tahun sebagai Data Analyst menggunakan Pandas.",L007,"Lowongan Data Analyst dengan keahlian Pandas, pengalaman minimal 1 tahun.",1
C1028,Saya memiliki pengalaman 4 tahun di bidang pemasaran digital dengan fokus pada Instagram Ads.,L008,"Dicari Software Engineer dengan keahlian Java, minimal pengalaman 6 tahun.",0
C1029,"Saya memiliki pengalaman 5 tahun sebagai Software Engineer, menguasai Python.",L009,"Dibutuhkan Digital Marketer dengan fokus pada SEO, pengalaman kerja minimal 8 tahun.",0
C1030,Pengalaman 4 tahun sebagai admin dengan kemampuan ERP.,L010,"Staff Administrasi dibutuhkan, harus menguasai ERP, pengalaman minimal 4 tahun.",1
C1031,"Saya lulusan Statistika, pengalaman 3 tahun sebagai Data Analyst menggunakan Tableau.",L001,"Dicari Software Engineer dengan keahlian Spring Boot, minimal pengalaman 6 tahun.",0
C1032,"Saya memiliki pengalaman 3 tahun sebagai Software Engineer, menguasai Java.",L002,"Staff Administrasi dibutuhkan, harus menguasai Email Management, pengalaman minimal 6 tahun.",0
C1033,"Lulusan Akuntansi dengan pengalaman 2 tahun, terbiasa dengan MYOB.",L003,"Lowongan Data Analyst dengan keahlian SQL, pengalaman minimal 5 tahun.",0
C1034,Saya memiliki pengalaman 1 tahun di bidang pemasaran digital dengan fokus pada Instagram Ads.,L004,"Lowongan Accounting Staff, menguasai Accurate, pengalaman kerja minimal 2 tahun.",0
C1035,"Saya lulusan Statistika, pengalaman 5 tahun sebagai Data Analyst menggunakan Excel.",L005,"Lowongan Data Analyst dengan keahlian Excel, pengalaman minimal 5 tahun.",1
C1036,"Saya memiliki pengalaman 1 tahun sebagai Software Engineer, menguasai Spring Boot.",L006,"Staff Administrasi dibutuhkan, harus menguasai Email Management, pengalaman minimal 3 tahun.",0
C1037,"Saya lulusan Statistika, pengalaman 4 tahun sebagai Data Analyst menggunakan Excel.",L007,"Lowongan Data Analyst dengan keahlian Excel, pengalaman minimal 4 tahun.",1
C1038,Saya memiliki pengalaman 1 tahun di bidang pemasaran digital dengan fokus pada SEO.,L008,"Dicari Software Engineer dengan keahlian Spring Boot, minimal pengalaman 3 tahun.",0
C1039,Pengalaman 3 tahun sebagai admin dengan kemampuan Inventory Control.,L009,"Dicari Software Engineer dengan keahlian Java, minimal pengalaman 6 tahun.",0
C1040,"Saya memiliki pengalaman 2 tahun sebagai Software Engineer, menguasai Spring Boot.",L010,"Dicari Software Engineer dengan keahlian Spring Boot, minimal pengalaman 2 tahun.",1
C1041,"Lulusan Akuntansi dengan pengalaman 3 tahun, terbiasa dengan SAP.",L001,"Dibutuhkan Digital Marketer dengan fokus pada Content Creation, pengalaman kerja minimal 4 tahun.",0
C1042,Saya memiliki pengalaman 4 tahun di bidang pemasaran digital dengan fokus pada Content Creation.,L002,"Dicari Software Engineer dengan keahlian Node.js, minimal pengalaman 5 tahun.",0
C1043,Pengalaman 2 tahun sebagai admin dengan kemampuan Email Management.,L003,"Lowongan Accounting Staff, menguasai MYOB, pengalaman kerja minimal 3 tahun.",0
C1044,"Saya memiliki pengalaman 3 tahun sebagai Software Engineer, menguasai Node.js.",L004,"Dicari Software Engineer dengan keahlian Node.js, minimal pengalaman 3 tahun.",1
C1045,"Lulusan Akuntansi dengan pengalaman 2 tahun, terbiasa dengan MYOB.",L005,"Lowongan Accounting Staff, menguasai MYOB, pengalaman kerja minimal 2 tahun.",1
C1046,"Lulusan Akuntansi dengan pengalaman 1 tahun, terbiasa dengan SAP.",L006,"Staff Administrasi dibutuhkan, harus menguasai Email Management, pengalaman minimal 3 tahun.",0
C1047,"Saya memiliki pengalaman 4 tahun sebagai Software Engineer, menguasai Spring Boot.",L007,"Staff Administrasi dibutuhkan, harus menguasai Inventory Control, pengalaman minimal 6 tahun.",0
C1048,"Lulusan Akuntansi dengan pengalaman 3 tahun, terbiasa dengan Accurate.",L008,"Lowongan Data Analyst dengan keahlian Tableau, pengalaman minimal 6 tahun.",0
C1049,"Lulusan Akuntansi dengan pengalaman 3 tahun, terbiasa dengan MYOB.",L009,"Lowongan Data Analyst dengan keahlian Tableau, pengalaman minimal 6 tahun.",0
C1050,Saya memiliki pengalaman 3 tahun di bidang pemasaran digital dengan fokus pada SEM.,L010,"Dibutuhkan Digital Marketer dengan fokus pada SEM, pengalaman kerja minimal 3 tahun.",1
C1051,"Saya lulusan Statistika, pengalaman 2 tahun sebagai Data Analyst menggunakan Pandas.",L001,"Lowongan Data Analyst dengan keahlian Pandas, pengalaman minimal 2 tahun.",1
C1052,"Saya lulusan Statistika, pengalaman 4 tahun sebagai Data Analyst menggunakan Pandas.",L002,"Dibutuhkan Digital Marketer dengan fokus pada SEM, pengalaman kerja minimal 7 tahun.",0
C1053,"Lulusan Akuntansi dengan pengalaman 3 tahun, terbiasa dengan Tax Reporting.",L003,"Dicari Software Engineer dengan keahlian Python, minimal pengalaman 6 tahun.",0
C1054,"Lulusan Akuntansi dengan pengalaman 4 tahun, terbiasa dengan Accurate.",L004,"Lowongan Accounting Staff, menguasai Accurate, pengalaman kerja minimal 4 tahun.",1
C1055,Pengalaman 2 tahun sebagai admin dengan kemampuan Filing System.,L005,"Lowongan Accounting Staff, menguasai Tax Reporting, pengalaman kerja minimal 4 tahun.",0
C1056,Pengalaman 1 tahun sebagai admin dengan kemampuan ERP.,L006,"Dicari Software Engineer dengan keahlian Node.js, minimal pengalaman 2 tahun.",0
C1057,"Lulusan Akuntansi dengan pengalaman 3 tahun, terbiasa dengan Tax Reporting.",L007,"Lowongan Accounting Staff, menguasai Tax Reporting, pengalaman kerja minimal 3 tahun.",1
C1058,"Saya memiliki pengalaman 4 tahun sebagai Software Engineer, menguasai Python.",L008,"Dicari Software Engineer dengan keahlian Python, minimal pengalaman 4 tahun.",1
C1059,"Saya lulusan Statistika, pengalaman 3 tahun sebagai Data Analyst menggunakan Pandas.",L009,"Dibutuhkan Digital Marketer dengan fokus pada Instagram Ads, pengalaman kerja minimal 6 tahun.",0
C1060,"Saya lulusan Statistika, pengalaman 3 tahun sebagai Data Analyst menggunakan SQL.",L010,"Staff Administrasi dibutuhkan, harus menguasai ERP, pengalaman minimal 4 tahun.",0
C1061,"Lulusan Akuntansi dengan pengalaman 5 tahun, terbiasa dengan MYOB.",L001,"Dicari Software Engineer dengan keahlian Spring Boot, minimal pengalaman 8 tahun.",0
C1062,Pengalaman 5 tahun sebagai admin dengan kemampuan Microsoft Excel.,L002,"Staff Administrasi dibutuhkan, harus menguasai Microsoft Excel, pengalaman minimal 5 tahun.",1
C1063,Saya memiliki pengalaman 1 tahun di bidang pemasaran digital dengan fokus pada SEO.,L003,"Dibutuhkan Digital Marketer dengan fokus pada SEO, pengalaman kerja minimal 1 tahun.",1
C1064,"Lulusan Akuntansi dengan pengalaman 1 tahun, terbiasa dengan Excel.",L004,"Lowongan Accounting Staff, menguasai Excel, pengalaman kerja minimal 1 tahun.",1
C1065,"Lulusan Akuntansi dengan pengalaman 2 tahun, terbiasa dengan SAP.",L005,"Lowongan Accounting Staff, menguasai SAP, pengalaman kerja minimal 2 tahun.",1
C1066,"Saya lulusan Statistika, pengalaman 1 tahun sebagai Data Analyst menggunakan SQL.",L006,"Lowongan Accounting Staff, menguasai Tax Reporting, pengalaman kerja minimal 2 tahun.",0
C1067,"Saya memiliki pengalaman 3 tahun sebagai Software Engineer, menguasai React.",L007,"Dicari Software Engineer dengan keahlian React, minimal pengalaman 3 tahun.",1
C1068,Saya memiliki pengalaman 1 tahun di bidang pemasaran digital dengan fokus pada SEM.,L008,"Lowongan Accounting Staff, menguasai SAP, pengalaman kerja minimal 3 tahun.",0
C1069,"Lulusan Akuntansi dengan pengalaman 3 tahun, terbiasa dengan SAP.",L009,"Lowongan Accounting Staff, menguasai SAP, pengalaman kerja minimal 3 tahun.",1
C1070,Pengalaman 2 tahun sebagai admin dengan kemampuan Email Management.,L010,"Staff Administrasi dibutuhkan, harus menguasai Email Management, pengalaman minimal 2 tahun.",1
C1071,Pengalaman 4 tahun sebagai admin dengan kemampuan Inventory Control.,L001,"Staff Administrasi dibutuhkan, harus menguasai Inventory Control, pengalaman minimal 4 tahun.",1
C1072,"Lulusan Akuntansi dengan pengalaman 5 tahun, terbiasa dengan Accurate.",L002,"Lowongan Accounting Staff, menguasai Accurate, pengalaman kerja minimal 5 tahun.",1
C1073,"Saya lulusan Statistika, pengalaman 1 tahun sebagai Data Analyst menggunakan Python.",L003,"Lowongan Accounting Staff, menguasai Excel, pengalaman kerja minimal 3 tahun.",0
C1074,"Saya lulusan Statistika, pengalaman 2 tahun sebagai Data Analyst menggunakan Tableau.",L004,"Lowongan Accounting Staff, menguasai Tax Reporting, pengalaman kerja minimal 3 tahun.",0
C1075,"Lulusan Akuntansi dengan pengalaman 4 tahun, terbiasa dengan SAP.",L005,"Lowongan Accounting Staff, menguasai SAP, pengalaman kerja minimal 4 tahun.",1
C1076,"Lulusan Akuntansi dengan pengalaman 3 tahun, terbiasa dengan MYOB.",L006,"Dibutuhkan Digital Marketer dengan fokus pada Content Creation, pengalaman kerja minimal 6 tahun.",0
C1077,Saya memiliki pengalaman 5 tahun di bidang pemasaran digital dengan fokus pada Content Creation.,L007,"Dibutuhkan Digital Marketer dengan fokus pada Content Creation, pengalaman kerja minimal 5 tahun.",1
C1078,Pengalaman 2 tahun sebagai admin dengan kemampuan Inventory Control.,L008,"Dicari Software Engineer dengan keahlian Node.js, minimal pengalaman 3 tahun.",0
C1079,Pengalaman 1 tahun sebagai admin dengan kemampuan Microsoft Excel.,L009,"Staff Administrasi dibutuhkan, harus menguasai Microsoft Excel, pengalaman minimal 1 tahun.",1
C1080,"Saya lulusan Statistika, pengalaman 3 tahun sebagai Data Analyst menggunakan Tableau.",L010,"Lowongan Data Analyst dengan keahlian Tableau, pengalaman minimal 3 tahun.",1
C1081,"Lulusan Akuntansi dengan pengalaman 4 tahun, terbiasa dengan SAP.",L001,"Lowongan Accounting Staff, menguasai SAP, pengalaman kerja minimal 4 tahun.",1
C1082,Pengalaman 4 tahun sebagai admin dengan kemampuan ERP.,L002,"Dicari Software Engineer dengan keahlian Java, minimal pengalaman 5 tahun.",0
C1083,Pengalaman 2 tahun sebagai admin dengan kemampuan Email Management.,L003,"Staff Administrasi dibutuhkan, harus menguasai Email Management, pengalaman minimal 2 tahun.",1
C1084,Pengalaman 3 tahun sebagai admin dengan kemampuan ERP.,L004,"Staff Administrasi dibutuhkan, harus menguasai ERP, pengalaman minimal 3 tahun.",1
C1085,Saya memiliki pengalaman 1 tahun di bidang pemasaran digital dengan fokus pada Instagram Ads.,L005,"Dibutuhkan Digital Marketer dengan fokus pada Instagram Ads, pengalaman kerja minimal 1 tahun.",1
C1086,Pengalaman 2 tahun sebagai admin dengan kemampuan Microsoft Excel.,L006,"Lowongan Accounting Staff, menguasai SAP, pengalaman kerja minimal 3 tahun.",0
C1087,Saya memiliki pengalaman 5 tahun di bidang pemasaran digital dengan fokus pada Instagram Ads.,L007,"Lowongan Data Analyst dengan keahlian SQL, pengalaman minimal 8 tahun.",0
C1088,"Lulusan Akuntansi dengan pengalaman 5 tahun, terbiasa dengan MYOB.",L008,"Lowongan Accounting Staff, menguasai MYOB, pengalaman kerja minimal 5 tahun.",1
C1089,"Lulusan Akuntansi dengan pengalaman 5 tahun, terbiasa dengan SAP.",L009,"Lowongan Data Analyst dengan keahlian SQL, pengalaman minimal 6 tahun.",0
C1090,"Saya lulusan Statistika, pengalaman 1 tahun sebagai Data Analyst menggunakan Tableau.",L010,"Staff Administrasi dibutuhkan, harus menguasai Email Management, pengalaman minimal 3 tahun.",0
C1091,Saya memiliki pengalaman 3 tahun di bidang pemasaran digital dengan fokus pada Google Ads.,L001,"Dibutuhkan Digital Marketer dengan fokus pada Google Ads, pengalaman kerja minimal 3 tahun.",1
C1092,Saya memiliki pengalaman 4 tahun di bidang pemasaran digital dengan fokus pada Content Creation.,L002,"Lowongan Data Analyst dengan keahlian Pandas, pengalaman minimal 6 tahun.",0
C1093,Saya memiliki pengalaman 5 tahun di bidang pemasaran digital dengan fokus pada Google Ads.,L003,"Dibutuhkan Digital Marketer dengan fokus pada Google Ads, pengalaman kerja minimal 5 tahun.",1
C1094,"Lulusan Akuntansi dengan pengalaman 4 tahun, terbiasa dengan Excel.",L004,"Staff Administrasi dibutuhkan, harus menguasai Email Management, pengalaman minimal 7 tahun.",0
C1095,"Lulusan Akuntansi dengan pengalaman 1 tahun, terbiasa dengan Accurate.",L005,"Lowongan Data Analyst dengan keahlian Python, pengalaman minimal 4 tahun.",0
C1096,Pengalaman 3 tahun sebagai admin dengan kemampuan Email Management.,L006,"Staff Administrasi dibutuhkan, harus menguasai Email Management, pengalaman minimal 3 tahun.",1
C1097,"Saya memiliki pengalaman 1 tahun sebagai Software Engineer, menguasai Node.js.",L007,"Lowongan Data Analyst dengan keahlian Python, pengalaman minimal 2 tahun.",0
C1098,"Saya lulusan Statistika, pengalaman 5 tahun sebagai Data Analyst menggunakan Pandas.",L008,"Dibutuhkan Digital Marketer dengan fokus pada Instagram Ads, pengalaman kerja minimal 8 tahun.",0
C1099,Pengalaman 4 tahun sebagai admin dengan kemampuan Microsoft Excel.,L009,"Dibutuhkan Digital Marketer dengan fokus pada Google Ads, pengalaman kerja minimal 7 tahun.",0
C1100,"Saya memiliki pengalaman 2 tahun sebagai Software Engineer, menguasai Python.",L010,"Lowongan Accounting Staff, menguasai Tax Reporting, pengalaman kerja minimal 3 tahun.",0
C1101,Saya memiliki pengalaman 1 tahun di bidang pemasaran digital dengan fokus pada SEM.,L001,"Dibutuhkan Digital Marketer dengan fokus pada SEM, pengalaman kerja minimal 1 tahun.",1
C1102,"Saya memiliki pengalaman 1 tahun sebagai Software Engineer, menguasai React.",L002,"Dibutuhkan Digital Marketer dengan fokus pada Content Creation, pengalaman kerja minimal 2 tahun.",0
C1103,"Lulusan Akuntansi dengan pengalaman 4 tahun, terbiasa dengan Excel.",L003,"Lowongan Data Analyst dengan keahlian Tableau, pengalaman minimal 6 tahun.",0
C1104,"Lulusan Akuntansi dengan pengalaman 1 tahun, terbiasa dengan Accurate.",L004,"Dibutuhkan Digital Marketer dengan fokus pada SEM, pengalaman kerja minimal 2 tahun.",0
C1105,"Lulusan Akuntansi dengan pengalaman 2 tahun, terbiasa dengan MYOB.",L005,"Staff Administrasi dibutuhkan, harus menguasai Email Management, pengalaman minimal 4 tahun.",0
C1106,"Lulusan Akuntansi dengan pengalaman 1 tahun, terbiasa dengan Tax Reporting.",L006,"Lowongan Accounting Staff, menguasai Tax Reporting, pengalaman kerja minimal 1 tahun.",1
C1107,"Lulusan Akuntansi dengan pengalaman 1 tahun, terbiasa dengan MYOB.",L007,"Staff Administrasi dibutuhkan, harus menguasai Microsoft Excel, pengalaman minimal 4 tahun.",0
C1108,"Saya lulusan Statistika, pengalaman 4 tahun sebagai Data Analyst menggunakan Excel.",L008,"Dibutuhkan Digital Marketer dengan fokus pada Google Ads, pengalaman kerja minimal 5 tahun.",0
